,index,Size_Class,Curb_Wgt,ABS,Airbag_D,SSF,Drive,TireSize,StabilityControl,BrakeAssist,TractionControl,AdjUpperBeltFront,AdjUpperBeltRear,Pretensioner,IntegratedSeat,RearCtrLapShldrBelt,AdvanceAirbagFeature,SideAirbag,HeadAirbag,HeadAirbagRollover,RearSeatHeadRestraint,DynamicHeadRestraint,Roll_Stability,SafetyPowerWindows,WheelsDriven,DrStar_Num,PaStar_Num,DrSSTar_Num,PaSStar_Num
408,2659,Compact Passenger Car,2824.0,False,False,1.41,FWD,24.87795275590551,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,FWD,3,4,3,3
409,2660,Compact Passenger Car,2806.0,False,False,1.27,FWD,25.46456692913386,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,3,2,3
410,2709,Pickup,5152.0,False,False,1.19,RWD,30.503937007874015,True,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,RWD/AWD,4,4,4,4
411,2710,Medium Passenger Car,3056.0,False,False,1.46,FWD,25.68503937007874,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,3,3
412,2723,Medium Passenger Car,3404.0,False,False,1.3,FWD,25.07086614173228,False,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,FWD,4,4,4,3
413,2725,Sport Utility Vehicle,4456.0,False,False,1.27,FWD,29.5748031496063,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
414,2727,Sport Utility Vehicle,5750.0,False,False,1.14,RWD,31.606299212598426,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD,4,4,4,4
415,2740,Sport Utility Vehicle,3788.0,False,False,1.19,FWD,27.744094488188978,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
416,2744,Compact Passenger Car,2806.0,False,False,1.27,RWD,25.46456692913386,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,3,4,3
417,2745,Compact Passenger Car,2954.0,False,False,1.33,FWD,24.468503937007874,False,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,3
418,2746,Sport Utility Vehicle,3521.0,False,False,1.21,FWD,26.744094488188978,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,3,4,4
419,2747,Van,4163.0,False,False,1.25,FWD,27.003937007874015,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,AWD/RWD,3,4,4,4
420,2748,Pickup,3606.0,False,False,1.28,RWD,26.8503937007874,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
421,2754,Light Passenger Car,2377.0,False,False,1.33,FWD,23.740157480314963,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,2,2
422,2755,Medium Passenger Car,3499.0,False,False,1.43,FWD,25.858267716535433,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD/AWD,3,3,4,3
423,2756,Medium Passenger Car,3376.0,False,False,1.53,RWD,27.17716535433071,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,RWD,4,4,4,3
424,2757,Heavy Passenger Car,3534.0,False,False,1.53,RWD,27.17716535433071,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,RWD,4,4,4,4
425,2758,Compact Passenger Car,2662.0,False,False,1.3,FWD,24.07086614173228,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,2,2
426,2759,Compact Passenger Car,2684.0,False,False,1.33,FWD,24.212598425196852,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD,3,3,4,3
427,2762,Sport Utility Vehicle,4890.0,False,False,1.16,RWD,31.606299212598426,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,AWD/2WD,4,4,4,4
428,2763,Sport Utility Vehicle,4890.0,False,False,1.16,RWD,31.606299212598426,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,AWD/2WD,4,4,4,4
429,2764,Sport Utility Vehicle,4322.0,False,False,1.25,FWD,29.5748031496063,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,3,4,4
430,2766,Heavy Passenger Car,4157.0,False,False,1.48,RWD,27.62992125984252,False,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,RWD,4,4,4,4
431,2767,Medium Passenger Car,3499.0,False,False,1.43,FWD,25.858267716535433,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD/AWD,3,3,4,3
432,2768,Heavy Passenger Car,4157.0,False,False,1.51,RWD,26.62992125984252,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,RWD,4,4,4,4
433,2769,Medium Passenger Car,3499.0,False,False,1.43,FWD,25.858267716535433,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD/AWD,3,3,4,3
434,2770,Medium Passenger Car,3176.0,False,False,1.47,FWD,25.858267716535433,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,3,4
435,2772,Pickup,4526.0,False,False,1.19,RWD,29.503937007874015,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
436,2774,Heavy Passenger Car,3710.0,False,False,1.41,RWD,28.003937007874015,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,3,4
437,2775,Medium Passenger Car,3052.0,False,False,1.26,FWD,26.299212598425196,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
438,2776,Sport Utility Vehicle,4275.0,False,False,1.14,RWD,31.059055118110237,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/4WD,4,4,4,4
439,2777,Sport Utility Vehicle,3876.0,False,False,1.2,FWD,27.311023622047244,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/4WD,3,3,4,4
440,2778,Sport Utility Vehicle,3876.0,False,False,1.2,FWD,27.311023622047244,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/4WD,3,4,4,4
441,2779,Sport Utility Vehicle,4150.0,False,False,1.17,RWD,29.02755905511811,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/4WD,4,4,4,4
442,2785,Light Passenger Car,2491.0,False,False,1.45,FWD,24.263779527559056,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,3
443,2787,Light Passenger Car,2491.0,False,False,1.45,FWD,24.263779527559056,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,3
444,2789,Compact Passenger Car,2966.0,False,False,1.38,FWD,24.87795275590551,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,3
445,2790,Compact Passenger Car,2704.0,False,False,1.3,FWD,24.468503937007874,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,3,3,3,3
446,2791,Medium Passenger Car,3198.0,False,False,1.43,FWD,26.15748031496063,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,4
447,2792,Medium Passenger Car,3488.0,False,False,1.42,FWD,26.681102362204726,False,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,3,3,3
448,2793,Van,4284.0,False,False,1.36,FWD,27.515748031496063,False,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,4
449,2799,Compact Passenger Car,2704.0,False,False,1.3,FWD,24.468503937007874,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,3,3,3,3
450,2801,Sport Utility Vehicle,4776.0,False,False,1.13,RWD,30.468503937007874,True,False,True,True,True,False,False,True,True,True,True,False,True,True,False,False,RWD/AWD,3,3,4,4
451,2802,Pickup,4485.0,False,False,1.16,RWD,30.606299212598426,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,RWD/AWD,3,3,4,4
452,2804,Sport Utility Vehicle,3587.0,False,False,1.13,FWD,28.952755905511815,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,FWD/AWD,3,4,4,4
453,2805,Sport Utility Vehicle,3587.0,False,False,1.14,FWD,27.10236220472441,False,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,3,4,4,4
454,2839,Van,4566.0,False,False,1.31,FWD,28.401574803149607,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
455,2840,Pickup,5152.0,False,False,1.19,RWD,30.503937007874015,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
456,2841,Pickup,5152.0,False,False,1.19,RWD,30.503937007874015,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
457,2842,Pickup,5381.0,False,False,1.19,RWD,30.503937007874015,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
458,2844,Pickup,5381.0,False,False,1.19,RWD,30.503937007874015,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
459,2846,Heavy Passenger Car,3556.0,False,False,1.39,FWD,26.62992125984252,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,2,3
460,2847,Heavy Passenger Car,3766.0,False,False,1.45,FWD,26.62992125984252,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,3,3
461,2848,Heavy Passenger Car,4066.0,False,False,1.4,FWD,27.645669291338585,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD,4,3,3,3
462,2849,Sport Utility Vehicle,5756.0,False,False,1.13,RWD,31.606299212598426,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,False,2WD/AWD,4,4,4,4
463,2851,Sport Utility Vehicle,4441.0,False,False,1.21,RWD,29.02755905511811,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,RWD/AWD,3,3,4,4
464,2853,Sport Utility Vehicle,4646.0,False,False,1.17,RWD,29.503937007874015,True,False,True,False,True,False,True,True,True,True,True,False,True,False,False,False,RWD/AWD,2,3,4,4
465,2855,Pickup,5381.0,False,False,1.19,RWD,30.503937007874015,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
466,2857,Pickup,5152.0,False,False,1.19,RWD,30.503937007874015,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
467,2861,Medium Passenger Car,3362.0,False,False,1.44,RWD,24.87795275590551,True,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,3,3,4,4
468,2866,Heavy Passenger Car,3616.0,False,False,1.43,RWD,25.858267716535433,True,True,True,False,False,False,False,True,True,True,True,False,True,True,False,False,RWD,2,4,4,4
469,2872,Sport Utility Vehicle,4208.0,False,False,1.12,RWD,30.606299212598426,True,False,True,True,True,False,False,True,True,True,True,False,True,True,False,False,RWD/AWD,3,3,4,4
470,2876,Sport Utility Vehicle,3587.0,False,False,1.14,FWD,27.10236220472441,False,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,3,4,4,4
471,2882,Sport Utility Vehicle,3587.0,False,False,1.13,FWD,28.952755905511815,True,False,True,True,False,False,False,True,True,True,True,False,False,False,True,False,FWD/AWD,3,4,4,4
472,2910,Heavy Passenger Car,4216.0,False,False,1.44,RWD,27.17716535433071,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,3,4,4,4
473,2913,Medium Passenger Car,3430.0,False,False,1.41,FWD,25.858267716535433,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,4,4
474,2914,Medium Passenger Car,3430.0,False,False,1.41,FWD,25.858267716535433,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,4,4
475,2916,Van,4445.0,False,False,1.24,FWD,27.515748031496063,True,True,True,True,True,False,False,True,False,True,True,False,True,False,False,False,FWD,4,4,4,4
476,2919,Sport Utility Vehicle,4194.0,False,False,1.11,RWD,29.287401574803148,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/4WD,4,4,4,4
477,2925,Medium Passenger Car,3348.0,False,False,1.37,FWD,25.311023622047244,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,3,3,4,3
478,2926,Medium Passenger Car,3348.0,False,False,1.37,FWD,25.311023622047244,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,3,3,4,3
479,2930,Sport Utility Vehicle,4216.0,False,False,1.18,FWD,28.17716535433071,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
480,2938,Sport Utility Vehicle,3423.0,False,False,1.18,FWD,27.8503937007874,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,FWD/AWD,4,3,4,4
481,2939,Medium Passenger Car,3198.0,False,False,1.42,FWD,26.15748031496063,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,4
482,2940,Medium Passenger Car,3302.0,False,False,1.49,FWD,26.15748031496063,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,FWD,3,3,4,4
483,2941,Pickup,4526.0,False,False,1.19,RWD,29.503937007874015,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
484,2942,Sport Utility Vehicle,4265.0,False,False,1.18,FWD,29.610236220472444,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD/AWD,4,3,4,4
485,2944,Compact Passenger Car,3204.0,False,False,1.38,FWD,26.311023622047244,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
486,2945,Heavy Passenger Car,4012.0,False,False,1.33,FWD,27.62992125984252,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,RWD/AWD,3,3,4,4
487,2947,Heavy Passenger Car,3550.0,False,False,1.45,RWD,26.744094488188978,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,RWD/AWD,4,3,4,4
488,2949,Medium Passenger Car,3248.0,False,False,1.36,FWD,24.87795275590551,False,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,4
489,2951,Sport Utility Vehicle,4786.0,False,False,1.19,FWD,29.02755905511811,True,True,True,True,False,False,False,True,True,True,True,False,True,False,True,False,FWD/AWD,4,4,4,4
490,2965,Sport Utility Vehicle,3587.0,False,False,1.14,FWD,27.10236220472441,False,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,3,4,4,4
491,2966,Medium Passenger Car,3246.0,False,False,1.48,FWD,26.15748031496063,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,2
492,2968,Heavy Passenger Car,3725.0,False,False,1.43,FWD,27.15748031496063,False,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
493,2970,Sport Utility Vehicle,5276.0,False,False,1.12,RWD,31.606299212598426,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,False,AWD,4,4,4,4
494,2972,Sport Utility Vehicle,3587.0,False,False,1.13,FWD,28.952755905511815,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,FWD/AWD,3,4,4,4
495,2975,Medium Passenger Car,3325.0,False,False,1.43,FWD,25.858267716535433,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD/AWD,4,4,4,3
496,2976,Medium Passenger Car,3325.0,False,False,1.43,FWD,25.858267716535433,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD/AWD,4,4,4,3
497,2977,Medium Passenger Car,3325.0,False,False,1.43,FWD,25.858267716535433,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD/AWD,4,4,4,3
498,2978,Heavy Passenger Car,4157.0,False,False,1.51,RWD,26.62992125984252,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,RWD,4,4,4,4
499,2979,Heavy Passenger Car,4157.0,False,False,1.51,RWD,26.62992125984252,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,RWD,4,4,3,4
500,2991,Compact Passenger Car,2749.0,False,False,1.36,FWD,24.980314960629922,False,True,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,3,3,4,3
501,2999,Compact Passenger Car,2650.0,False,False,1.27,FWD,25.212598425196852,False,True,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,3,3,4,4
502,3000,Light Passenger Car,2317.0,False,False,1.3,FWD,23.740157480314963,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,3,2,2
503,3011,Compact Passenger Car,2844.0,False,False,1.31,FWD,24.87795275590551,False,True,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD/AWD,4,4,4,3
504,3012,Compact Passenger Car,2844.0,False,False,1.31,FWD,24.87795275590551,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD/AWD,4,4,4,3
505,3013,Sport Utility Vehicle,4232.0,False,False,1.2,FWD,28.515748031496063,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
506,3027,Medium Passenger Car,3362.0,False,False,1.44,RWD,24.87795275590551,True,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,3,3,4,4
507,3028,Van,3278.0,False,False,1.31,FWD,24.980314960629922,False,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False,FWD,3,3,3,4
508,3029,Medium Passenger Car,3326.0,False,False,1.39,FWD,27.15748031496063,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,FWD/AWD,4,4,4,3
509,3031,Heavy Passenger Car,3710.0,False,False,1.41,RWD,28.003937007874015,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,RWD/AWD,4,4,3,4
510,3032,Sport Utility Vehicle,4479.0,False,False,1.3,FWD,29.02755905511811,True,True,True,True,False,False,True,True,False,True,True,False,True,False,False,False,FWD,4,4,4,4
511,3034,Sport Utility Vehicle,3710.0,False,False,1.41,RWD,28.003937007874015,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,3,4
512,3040,Medium Passenger Car,3272.0,False,False,1.37,FWD,27.15748031496063,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,4,3
513,3041,Van,4445.0,False,False,1.24,FWD,27.515748031496063,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
514,3043,Sport Utility Vehicle,4486.0,False,False,1.13,RWD,28.952755905511815,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,RWD/AWD,4,4,4,4
515,3044,Sport Utility Vehicle,4486.0,False,False,1.15,RWD,29.53937007874016,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,RWD/AWD,4,4,4,4
516,3045,Sport Utility Vehicle,4486.0,False,False,1.13,RWD,28.952755905511815,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,RWD/AWD,4,4,4,4
517,3060,Medium Passenger Car,3420.0,False,False,1.42,FWD,25.49212598425197,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,3,3,4,3
518,3067,Pickup,5381.0,False,False,1.19,RWD,30.503937007874015,False,False,False,True,True,False,False,True,True,True,False,False,True,False,False,False,RWD/AWD,4,4,4,4
519,3807,Medium Passenger Car,3348.0,False,False,1.37,FWD,25.311023622047244,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,3,3,4,3
520,3808,Medium Passenger Car,3248.0,False,False,1.36,FWD,24.87795275590551,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,4
521,3811,Van,4445.0,False,False,1.24,FWD,27.515748031496063,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
522,3812,Sport Utility Vehicle,4275.0,False,False,1.14,RWD,31.059055118110237,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
523,3814,Pickup,4526.0,False,False,1.19,RWD,29.503937007874015,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
524,3816,Pickup,5683.0,False,False,1.18,RWD,30.051181102362207,True,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,AWD/2WD,4,4,4,4
525,3817,Medium Passenger Car,3272.0,False,False,1.37,FWD,27.15748031496063,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,4,3
526,3818,Sport Utility Vehicle,3876.0,False,False,1.2,FWD,27.311023622047244,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,3,3,4,4
527,3819,Sport Utility Vehicle,3876.0,False,False,1.2,FWD,27.311023622047244,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,3,4,4,4
528,3820,Sport Utility Vehicle,4150.0,False,False,1.17,RWD,29.02755905511811,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
529,3823,Medium Passenger Car,3404.0,False,False,1.3,FWD,25.07086614173228,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,3
530,3824,Medium Passenger Car,3309.0,False,False,1.49,FWD,26.49212598425197,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
531,3825,Heavy Passenger Car,4012.0,False,False,1.33,FWD,27.62992125984252,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,RWD/AWD,3,3,4,4
532,3826,Sport Utility Vehicle,4905.0,False,False,1.22,FWD,29.53937007874016,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,AWD/FWD,4,4,4,4
533,3875,Heavy Passenger Car,4240.0,False,False,1.44,RWD,27.17716535433071,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,RWD/AWD,3,3,4,4
534,3876,Heavy Passenger Car,4066.0,False,False,1.4,FWD,27.645669291338585,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD,4,3,3,3
535,3877,Heavy Passenger Car,4022.0,False,False,1.45,RWD,26.251968503937007,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,3,3,3,4
536,3878,Medium Passenger Car,3258.0,False,False,1.36,FWD,25.32677165354331,True,False,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD/AWD,3,3,4,3
537,3879,Medium Passenger Car,3258.0,False,False,1.34,FWD,25.32677165354331,True,False,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD/AWD,3,3,4,3
538,4042,Pickup,4044.0,False,False,1.2,2WD,27.106299212598426,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,3,4
539,4043,Pickup,4044.0,False,False,1.2,2WD,27.106299212598426,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,3,4
540,4045,Sport Utility Vehicle,3917.0,False,False,1.28,FWD,29.10236220472441,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
541,4048,Sport Utility Vehicle,4456.0,False,False,1.27,FWD,29.5748031496063,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
542,4051,Medium Passenger Car,3325.0,False,False,1.43,FWD,25.858267716535433,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD/AWD,4,4,4,3
543,4052,Medium Passenger Car,3325.0,False,False,1.43,FWD,25.858267716535433,True,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD/AWD,4,4,4,3
544,4060,Sport Utility Vehicle,3616.0,False,False,1.13,FWD,28.952755905511815,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,FWD/AWD,4,4,4,4
545,4061,Sport Utility Vehicle,3616.0,False,False,1.14,FWD,27.10236220472441,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
546,4062,Medium Passenger Car,3325.0,False,False,1.43,FWD,25.858267716535433,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD/AWD,4,4,4,3
547,4063,Medium Passenger Car,3376.0,False,False,1.53,RWD,27.17716535433071,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,RWD,4,4,4,3
548,4064,Heavy Passenger Car,3534.0,False,False,1.53,RWD,27.17716535433071,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,RWD,4,4,4,4
549,4065,Sport Utility Vehicle,3616.0,False,False,1.13,FWD,28.952755905511815,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,FWD/AWD,4,4,4,4
550,4066,Sport Utility Vehicle,3616.0,False,False,1.14,FWD,27.10236220472441,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
551,4067,Sport Utility Vehicle,4890.0,False,False,1.16,RWD,31.606299212598426,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,AWD/2WD,4,4,4,4
552,4068,Sport Utility Vehicle,4890.0,False,False,1.16,RWD,31.606299212598426,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,AWD/2WD,4,4,4,4
553,4071,Sport Utility Vehicle,5276.0,False,False,1.12,RWD,31.606299212598426,True,False,True,True,True,False,False,True,True,True,True,False,True,False,True,False,RWD/AWD,4,4,4,4
554,4072,Sport Utility Vehicle,5276.0,False,False,1.12,RWD,31.606299212598426,True,False,True,True,True,False,False,True,True,True,True,False,True,False,True,False,RWD/4WD,4,4,4,4
555,4073,Sport Utility Vehicle,5276.0,False,False,1.12,RWD,31.606299212598426,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,False,RWD/AWD,4,4,4,4
556,4074,Sport Utility Vehicle,5276.0,False,False,1.12,RWD,31.606299212598426,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,False,RWD/AWD,4,4,4,4
557,4075,Sport Utility Vehicle,5276.0,False,False,1.12,RWD,31.606299212598426,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,False,RWD/AWD,4,4,4,4
558,4077,Van,4566.0,False,False,1.31,FWD,28.401574803149607,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,4
559,4078,Sport Utility Vehicle,3994.0,False,False,1.22,FWD,29.10236220472441,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD/AWD,4,4,4,4
560,4079,Sport Utility Vehicle,3364.0,False,False,1.18,FWD,27.003937007874015,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD/AWD,4,4,4,4
561,4080,Sport Utility Vehicle,4320.0,False,False,1.23,FWD,29.5748031496063,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD/AWD,4,4,4,4
562,4100,Pickup,5152.0,False,False,1.19,RWD,30.503937007874015,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
563,4101,Sport Utility Vehicle,5276.0,False,False,1.12,RWD,31.606299212598426,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,False,RWD/AWD,4,4,4,4
564,4103,Pickup,5152.0,False,False,1.19,RWD,30.503937007874015,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
565,4104,Pickup,5152.0,False,False,1.19,RWD,30.503937007874015,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
566,4111,Medium Passenger Car,3331.0,False,False,1.44,FWD,25.858267716535433,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,4
